parcel_id,project_id,stage,stage_order,stage_start_date,stage_target_date,stage_completion_date,days_in_stage,sla_days,sla_breach,is_current_stage,data_source
PCL-3C9785F7,PRJ-029,Compensation Disbursement,6,2024-12-31,2025-01-30,2025-01-22,22,30,0,0,synthetic
PCL-3C9785F7,PRJ-029,Rehabilitation & Resettlement,7,2025-01-22,2025-03-23,2025-04-04,72,60,1,0,synthetic
PCL-3C9785F7,PRJ-029,Possession,8,2025-04-04,2025-04-19,2025-04-14,10,15,0,0,synthetic
PCL-3C9785F7,PRJ-029,Closure/Handover,9,2025-04-14,2025-04-24,,140,10,1,1,synthetic
PCL-C3D28ADB,PRJ-029,Land Identification,0,2024-01-17,2024-02-01,2024-01-31,14,15,0,0,synthetic
PCL-C3D28ADB,PRJ-029,Survey/Parcel Mapping,1,2024-01-31,2024-03-01,2024-02-27,27,30,0,0,synthetic
PCL-C3D28ADB,PRJ-029,Ownership Verification,2,2024-02-27,2024-04-12,2024-06-28,122,45,1,0,synthetic
PCL-C3D28ADB,PRJ-029,Notification,3,2024-06-28,2024-07-18,2024-07-16,18,20,0,0,synthetic
PCL-C3D28ADB,PRJ-029,Objections/Hearings,4,2024-07-16,2024-08-15,2024-08-12,27,30,0,0,synthetic
PCL-C3D28ADB,PRJ-029,Compensation Assessment,5,2024-08-12,2024-09-21,2024-10-03,52,40,1,0,synthetic
PCL-C3D28ADB,PRJ-029,Compensation Disbursement,6,2024-10-03,2024-11-02,,333,30,1,1,synthetic
PCL-BC19BB06,PRJ-029,Land Identification,0,2024-02-11,2024-02-26,2024-02-24,13,15,0,0,synthetic
PCL-BC19BB06,PRJ-029,Survey/Parcel Mapping,1,2024-02-24,2024-03-25,,555,30,1,1,synthetic
PCL-9038D6AC,PRJ-029,Land Identification,0,2024-01-25,2024-02-09,2024-02-04,10,15,0,0,synthetic
PCL-9038D6AC,PRJ-029,Survey/Parcel Mapping,1,2024-02-04,2024-03-05,,575,30,1,1,synthetic
PCL-BC78746F,PRJ-029,Land Identification,0,2024-02-04,2024-02-19,2024-02-24,20,15,1,0,synthetic
PCL-BC78746F,PRJ-029,Survey/Parcel Mapping,1,2024-02-24,2024-03-25,2024-03-19,24,30,0,0,synthetic
PCL-BC78746F,PRJ-029,Ownership Verification,2,2024-03-19,2024-05-03,2024-07-28,131,45,1,0,synthetic
PCL-BC78746F,PRJ-029,Notification,3,2024-07-28,2024-08-17,2024-09-10,44,20,1,0,synthetic
PCL-BC78746F,PRJ-029,Objections/Hearings,4,2024-09-10,2024-10-10,2024-10-06,26,30,0,0,synthetic
PCL-BC78746F,PRJ-029,Compensation Assessment,5,2024-10-06,2024-11-15,,330,40,1,1,synthetic
PCL-1FF27D24,PRJ-029,Land Identification,0,2024-01-29,2024-02-13,2024-02-11,13,15,0,0,synthetic
PCL-1FF27D24,PRJ-029,Survey/Parcel Mapping,1,2024-02-11,2024-03-12,2024-03-03,21,30,0,0,synthetic
PCL-1FF27D24,PRJ-029,Ownership Verification,2,2024-03-03,2024-04-17,2024-09-22,203,45,1,0,synthetic
PCL-1FF27D24,PRJ-029,Notification,3,2024-09-22,2024-10-12,2024-10-12,20,20,0,0,synthetic
PCL-1FF27D24,PRJ-029,Objections/Hearings,4,2024-10-12,2024-11-11,2024-11-22,41,30,1,0,synthetic
PCL-1FF27D24,PRJ-029,Compensation Assessment,5,2024-11-22,2025-01-01,2025-01-08,47,40,1,0,synthetic
PCL-1FF27D24,PRJ-029,Compensation Disbursement,6,2025-01-08,2025-02-07,2025-02-18,41,30,1,0,synthetic
PCL-1FF27D24,PRJ-029,Rehabilitation & Resettlement,7,2025-02-18,2025-04-19,2025-04-12,53,60,0,0,synthetic
PCL-1FF27D24,PRJ-029,Possession,8,2025-04-12,2025-04-27,,142,15,1,1,synthetic
PCL-E8FDE9F8,PRJ-029,Land Identification,0,2024-02-26,2024-03-12,,553,15,1,1,synthetic
PCL-04872E9B,PRJ-029,Land Identification,0,2024-03-07,2024-03-22,2024-04-01,25,15,1,0,synthetic
PCL-04872E9B,PRJ-029,Survey/Parcel Mapping,1,2024-04-01,2024-05-01,,518,30,1,1,synthetic
PCL-B07FABEF,PRJ-029,Land Identification,0,2024-01-04,2024-01-19,2024-01-15,11,15,0,0,synthetic
PCL-B07FABEF,PRJ-029,Survey/Parcel Mapping,1,2024-01-15,2024-02-14,2024-02-22,38,30,1,0,synthetic
PCL-B07FABEF,PRJ-029,Ownership Verification,2,2024-02-22,2024-04-07,2024-08-04,164,45,1,0,synthetic
PCL-B07FABEF,PRJ-029,Notification,3,2024-08-04,2024-08-24,2024-09-02,29,20,1,0,synthetic
PCL-B07FABEF,PRJ-029,Objections/Hearings,4,2024-09-02,2024-10-02,2024-10-03,31,30,1,0,synthetic
PCL-B07FABEF,PRJ-029,Compensation Assessment,5,2024-10-03,2024-11-12,,333,40,1,1,synthetic
PCL-A952C5C7,PRJ-029,Land Identification,0,2024-02-15,2024-03-01,2024-02-29,14,15,0,0,synthetic
PCL-A952C5C7,PRJ-029,Survey/Parcel Mapping,1,2024-02-29,2024-03-30,2024-03-21,21,30,0,0,synthetic
PCL-A952C5C7,PRJ-029,Ownership Verification,2,2024-03-21,2024-05-05,,529,45,1,1,synthetic
PCL-CF9DD3E4,PRJ-029,Land Identification,0,2024-03-13,2024-03-28,2024-03-29,16,15,1,0,synthetic
PCL-CF9DD3E4,PRJ-029,Survey/Parcel Mapping,1,2024-03-29,2024-04-28,2024-05-06,38,30,1,0,synthetic
PCL-CF9DD3E4,PRJ-029,Ownership Verification,2,2024-05-06,2024-06-20,2024-08-12,98,45,1,0,synthetic
PCL-CF9DD3E4,PRJ-029,Notification,3,2024-08-12,2024-09-01,2024-09-08,27,20,1,0,synthetic
PCL-CF9DD3E4,PRJ-029,Objections/Hearings,4,2024-09-08,2024-10-08,2024-10-03,25,30,0,0,synthetic
PCL-CF9DD3E4,PRJ-029,Compensation Assessment,5,2024-10-03,2024-11-12,2024-11-21,49,40,1,0,synthetic
PCL-CF9DD3E4,PRJ-029,Compensation Disbursement,6,2024-11-21,2024-12-21,2025-01-11,51,30,1,0,synthetic
PCL-CF9DD3E4,PRJ-029,Rehabilitation & Resettlement,7,2025-01-11,2025-03-12,,233,60,1,1,synthetic
PCL-D95C8016,PRJ-029,Land Identification,0,2024-01-21,2024-02-05,2024-02-02,12,15,0,0,synthetic
PCL-D95C8016,PRJ-029,Survey/Parcel Mapping,1,2024-02-02,2024-03-03,2024-03-11,38,30,1,0,synthetic
PCL-D95C8016,PRJ-029,Ownership Verification,2,2024-03-11,2024-04-25,2024-06-22,103,45,1,0,synthetic
PCL-D95C8016,PRJ-029,Notification,3,2024-06-22,2024-07-12,,436,20,1,1,synthetic
PCL-1AB97763,PRJ-029,Land Identification,0,2024-03-13,2024-03-28,2024-03-25,12,15,0,0,synthetic
PCL-1AB97763,PRJ-029,Survey/Parcel Mapping,1,2024-03-25,2024-04-24,2024-04-26,32,30,1,0,synthetic
PCL-1AB97763,PRJ-029,Ownership Verification,2,2024-04-26,2024-06-10,2024-10-08,165,45,1,0,synthetic
PCL-1AB97763,PRJ-029,Notification,3,2024-10-08,2024-10-28,2024-11-30,53,20,1,0,synthetic
PCL-1AB97763,PRJ-029,Objections/Hearings,4,2024-11-30,2024-12-30,2025-01-06,37,30,1,0,synthetic
PCL-1AB97763,PRJ-029,Compensation Assessment,5,2025-01-06,2025-02-15,2025-02-04,29,40,0,0,synthetic
PCL-1AB97763,PRJ-029,Compensation Disbursement,6,2025-02-04,2025-03-06,2025-03-01,25,30,0,0,synthetic
PCL-1AB97763,PRJ-029,Rehabilitation & Resettlement,7,2025-03-01,2025-04-30,,184,60,1,1,synthetic
PCL-F83D6F43,PRJ-029,Land Identification,0,2024-03-14,2024-03-29,2024-04-06,23,15,1,0,synthetic
PCL-F83D6F43,PRJ-029,Survey/Parcel Mapping,1,2024-04-06,2024-05-06,2024-04-20,14,30,0,0,synthetic
PCL-F83D6F43,PRJ-029,Ownership Verification,2,2024-04-20,2024-06-04,2024-09-26,159,45,1,0,synthetic
PCL-F83D6F43,PRJ-029,Notification,3,2024-09-26,2024-10-16,2024-10-22,26,20,1,0,synthetic
PCL-F83D6F43,PRJ-029,Objections/Hearings,4,2024-10-22,2024-11-21,2024-12-05,44,30,1,0,synthetic
PCL-F83D6F43,PRJ-029,Compensation Assessment,5,2024-12-05,2025-01-14,,270,40,1,1,synthetic
PCL-C1045B93,PRJ-029,Land Identification,0,2024-02-14,2024-02-29,2024-03-01,16,15,1,0,synthetic
PCL-C1045B93,PRJ-029,Survey/Parcel Mapping,1,2024-03-01,2024-03-31,,549,30,1,1,synthetic
PCL-BB82C63D,PRJ-029,Land Identification,0,2024-01-05,2024-01-20,2024-02-08,34,15,1,0,synthetic
PCL-BB82C63D,PRJ-029,Survey/Parcel Mapping,1,2024-02-08,2024-03-09,2024-02-29,21,30,0,0,synthetic
PCL-BB82C63D,PRJ-029,Ownership Verification,2,2024-02-29,2024-04-14,2024-08-16,169,45,1,0,synthetic
PCL-BB82C63D,PRJ-029,Notification,3,2024-08-16,2024-09-05,2024-09-10,25,20,1,0,synthetic
PCL-BB82C63D,PRJ-029,Objections/Hearings,4,2024-09-10,2024-10-10,2024-10-14,34,30,1,0,synthetic
PCL-BB82C63D,PRJ-029,Compensation Assessment,5,2024-10-14,2024-11-23,2024-12-03,50,40,1,0,synthetic
PCL-BB82C63D,PRJ-029,Compensation Disbursement,6,2024-12-03,2025-01-02,2024-12-20,17,30,0,0,synthetic
PCL-BB82C63D,PRJ-029,Rehabilitation & Resettlement,7,2024-12-20,2025-02-18,2025-02-04,46,60,0,0,synthetic
PCL-BB82C63D,PRJ-029,Possession,8,2025-02-04,2025-02-19,,209,15,1,1,synthetic
PCL-F2EDB36C,PRJ-029,Land Identification,0,2024-02-05,2024-02-20,2024-02-29,24,15,1,0,synthetic
PCL-F2EDB36C,PRJ-029,Survey/Parcel Mapping,1,2024-02-29,2024-03-30,2024-03-26,26,30,0,0,synthetic
PCL-F2EDB36C,PRJ-029,Ownership Verification,2,2024-03-26,2024-05-10,2024-09-30,188,45,1,0,synthetic
PCL-F2EDB36C,PRJ-029,Notification,3,2024-09-30,2024-10-20,2024-10-19,19,20,0,0,synthetic
PCL-F2EDB36C,PRJ-029,Objections/Hearings,4,2024-10-19,2024-11-18,2024-11-13,25,30,0,0,synthetic
PCL-F2EDB36C,PRJ-029,Compensation Assessment,5,2024-11-13,2024-12-23,2024-12-15,32,40,0,0,synthetic
PCL-F2EDB36C,PRJ-029,Compensation Disbursement,6,2024-12-15,2025-01-14,,260,30,1,1,synthetic
PCL-EE698CFC,PRJ-029,Land Identification,0,2024-02-26,2024-03-12,2024-03-13,16,15,1,0,synthetic
PCL-EE698CFC,PRJ-029,Survey/Parcel Mapping,1,2024-03-13,2024-04-12,2024-04-11,29,30,0,0,synthetic
PCL-EE698CFC,PRJ-029,Ownership Verification,2,2024-04-11,2024-05-26,2024-07-07,87,45,1,0,synthetic
PCL-EE698CFC,PRJ-029,Notification,3,2024-07-07,2024-07-27,,421,20,1,1,synthetic
PCL-6B577933,PRJ-029,Land Identification,0,2024-02-11,2024-02-26,2024-02-29,18,15,1,0,synthetic
PCL-6B577933,PRJ-029,Survey/Parcel Mapping,1,2024-02-29,2024-03-30,2024-04-13,44,30,1,0,synthetic
PCL-6B577933,PRJ-029,Ownership Verification,2,2024-04-13,2024-05-28,2024-08-01,110,45,1,0,synthetic
PCL-6B577933,PRJ-029,Notification,3,2024-08-01,2024-08-21,2024-08-13,12,20,0,0,synthetic
PCL-6B577933,PRJ-029,Objections/Hearings,4,2024-08-13,2024-09-12,2024-09-20,38,30,1,0,synthetic
PCL-6B577933,PRJ-029,Compensation Assessment,5,2024-09-20,2024-10-30,2024-11-25,66,40,1,0,synthetic
PCL-6B577933,PRJ-029,Compensation Disbursement,6,2024-11-25,2024-12-25,2024-12-23,28,30,0,0,synthetic
PCL-6B577933,PRJ-029,Rehabilitation & Resettlement,7,2024-12-23,2025-02-21,,252,60,1,1,synthetic
PCL-612A0C02,PRJ-029,Land Identification,0,2024-01-07,2024-01-22,2024-01-28,21,15,1,0,synthetic
PCL-612A0C02,PRJ-029,Survey/Parcel Mapping,1,2024-01-28,2024-02-27,2024-02-24,27,30,0,0,synthetic
PCL-612A0C02,PRJ-029,Ownership Verification,2,2024-02-24,2024-04-09,2024-06-27,124,45,1,0,synthetic
PCL-612A0C02,PRJ-029,Notification,3,2024-06-27,2024-07-17,,431,20,1,1,synthetic
PCL-DEE8B525,PRJ-029,Land Identification,0,2024-01-31,2024-02-15,2024-02-21,21,15,1,0,synthetic
PCL-DEE8B525,PRJ-029,Survey/Parcel Mapping,1,2024-02-21,2024-03-22,,558,30,1,1,synthetic
PCL-8A472D1C,PRJ-029,Land Identification,0,2024-02-15,2024-03-01,2024-02-27,12,15,0,0,synthetic
PCL-8A472D1C,PRJ-029,Survey/Parcel Mapping,1,2024-02-27,2024-03-28,2024-03-20,22,30,0,0,synthetic
PCL-8A472D1C,PRJ-029,Ownership Verification,2,2024-03-20,2024-05-04,2024-08-01,134,45,1,0,synthetic
PCL-8A472D1C,PRJ-029,Notification,3,2024-08-01,2024-08-21,2024-08-23,22,20,1,0,synthetic
PCL-8A472D1C,PRJ-029,Objections/Hearings,4,2024-08-23,2024-09-22,2024-09-24,32,30,1,0,synthetic
PCL-8A472D1C,PRJ-029,Compensation Assessment,5,2024-09-24,2024-11-03,2024-10-28,34,40,0,0,synthetic
PCL-8A472D1C,PRJ-029,Compensation Disbursement,6,2024-10-28,2024-11-27,2024-11-21,24,30,0,0,synthetic
PCL-8A472D1C,PRJ-029,Rehabilitation & Resettlement,7,2024-11-21,2025-01-20,,284,60,1,1,synthetic
PCL-58F863E5,PRJ-029,Land Identification,0,2024-02-25,2024-03-11,2024-03-13,17,15,1,0,synthetic
PCL-58F863E5,PRJ-029,Survey/Parcel Mapping,1,2024-03-13,2024-04-12,2024-04-23,41,30,1,0,synthetic
PCL-58F863E5,PRJ-029,Ownership Verification,2,2024-04-23,2024-06-07,,496,45,1,1,synthetic
PCL-0BE8D21B,PRJ-029,Land Identification,0,2024-02-12,2024-02-27,2024-02-22,10,15,0,0,synthetic
PCL-0BE8D21B,PRJ-029,Survey/Parcel Mapping,1,2024-02-22,2024-03-23,,557,30,1,1,synthetic
PCL-79089917,PRJ-029,Land Identification,0,2024-03-10,2024-03-25,2024-03-21,11,15,0,0,synthetic
PCL-79089917,PRJ-029,Survey/Parcel Mapping,1,2024-03-21,2024-04-20,2024-04-12,22,30,0,0,synthetic
PCL-79089917,PRJ-029,Ownership Verification,2,2024-04-12,2024-05-27,,507,45,1,1,synthetic
PCL-87D76236,PRJ-029,Land Identification,0,2024-01-28,2024-02-12,2024-02-14,17,15,1,0,synthetic
PCL-87D76236,PRJ-029,Survey/Parcel Mapping,1,2024-02-14,2024-03-15,2024-03-13,28,30,0,0,synthetic
PCL-87D76236,PRJ-029,Ownership Verification,2,2024-03-13,2024-04-27,2024-10-28,229,45,1,0,synthetic
PCL-87D76236,PRJ-029,Notification,3,2024-10-28,2024-11-17,2024-11-12,15,20,0,0,synthetic
PCL-87D76236,PRJ-029,Objections/Hearings,4,2024-11-12,2024-12-12,2024-12-05,23,30,0,0,synthetic
PCL-87D76236,PRJ-029,Compensation Assessment,5,2024-12-05,2025-01-14,2025-01-13,39,40,0,0,synthetic
PCL-87D76236,PRJ-029,Compensation Disbursement,6,2025-01-13,2025-02-12,,231,30,1,1,synthetic
PCL-AF6A8DDF,PRJ-029,Land Identification,0,2024-01-16,2024-01-31,2024-02-01,16,15,1,0,synthetic
PCL-AF6A8DDF,PRJ-029,Survey/Parcel Mapping,1,2024-02-01,2024-03-02,2024-03-27,55,30,1,0,synthetic
PCL-AF6A8DDF,PRJ-029,Ownership Verification,2,2024-03-27,2024-05-11,2024-08-22,148,45,1,0,synthetic
PCL-AF6A8DDF,PRJ-029,Notification,3,2024-08-22,2024-09-11,2024-09-23,32,20,1,0,synthetic
PCL-AF6A8DDF,PRJ-029,Objections/Hearings,4,2024-09-23,2024-10-23,2024-10-20,27,30,0,0,synthetic
PCL-AF6A8DDF,PRJ-029,Compensation Assessment,5,2024-10-20,2024-11-29,2024-12-02,43,40,1,0,synthetic
PCL-AF6A8DDF,PRJ-029,Compensation Disbursement,6,2024-12-02,2025-01-01,2025-01-08,37,30,1,0,synthetic
PCL-AF6A8DDF,PRJ-029,Rehabilitation & Resettlement,7,2025-01-08,2025-03-09,2025-03-03,54,60,0,0,synthetic
PCL-AF6A8DDF,PRJ-029,Possession,8,2025-03-03,2025-03-18,,182,15,1,1,synthetic
PCL-DCFF0E8C,PRJ-029,Land Identification,0,2024-02-27,2024-03-13,2024-03-10,12,15,0,0,synthetic
PCL-DCFF0E8C,PRJ-029,Survey/Parcel Mapping,1,2024-03-10,2024-04-09,,540,30,1,1,synthetic
PCL-BDBD1469,PRJ-029,Land Identification,0,2024-03-17,2024-04-01,2024-04-05,19,15,1,0,synthetic
PCL-BDBD1469,PRJ-029,Survey/Parcel Mapping,1,2024-04-05,2024-05-05,2024-05-02,27,30,0,0,synthetic
PCL-BDBD1469,PRJ-029,Ownership Verification,2,2024-05-02,2024-06-16,2024-07-20,79,45,1,0,synthetic
PCL-BDBD1469,PRJ-029,Notification,3,2024-07-20,2024-08-09,2024-08-11,22,20,1,0,synthetic
PCL-BDBD1469,PRJ-029,Objections/Hearings,4,2024-08-11,2024-09-10,,386,30,1,1,synthetic
PCL-8C292567,PRJ-029,Land Identification,0,2024-03-08,2024-03-23,2024-03-22,14,15,0,0,synthetic
PCL-8C292567,PRJ-029,Survey/Parcel Mapping,1,2024-03-22,2024-04-21,2024-04-17,26,30,0,0,synthetic
PCL-8C292567,PRJ-029,Ownership Verification,2,2024-04-17,2024-06-01,2024-06-20,64,45,1,0,synthetic
PCL-8C292567,PRJ-029,Notification,3,2024-06-20,2024-07-10,2024-07-19,29,20,1,0,synthetic
PCL-8C292567,PRJ-029,Objections/Hearings,4,2024-07-19,2024-08-18,2024-08-09,21,30,0,0,synthetic
PCL-8C292567,PRJ-029,Compensation Assessment,5,2024-08-09,2024-09-18,2024-09-26,48,40,1,0,synthetic
PCL-8C292567,PRJ-029,Compensation Disbursement,6,2024-09-26,2024-10-26,2024-10-20,24,30,0,0,synthetic
PCL-8C292567,PRJ-029,Rehabilitation & Resettlement,7,2024-10-20,2024-12-19,2025-01-09,81,60,1,0,synthetic
PCL-8C292567,PRJ-029,Possession,8,2025-01-09,2025-01-24,,235,15,1,1,synthetic
PCL-4A6127B0,PRJ-029,Land Identification,0,2024-01-25,2024-02-09,2024-02-03,9,15,0,0,synthetic
PCL-4A6127B0,PRJ-029,Survey/Parcel Mapping,1,2024-02-03,2024-03-04,2024-03-02,28,30,0,0,synthetic
PCL-4A6127B0,PRJ-029,Ownership Verification,2,2024-03-02,2024-04-16,2024-07-19,139,45,1,0,synthetic
PCL-4A6127B0,PRJ-029,Notification,3,2024-07-19,2024-08-08,2024-08-01,13,20,0,0,synthetic
PCL-4A6127B0,PRJ-029,Objections/Hearings,4,2024-08-01,2024-08-31,,396,30,1,1,synthetic
PCL-5C0FC331,PRJ-029,Land Identification,0,2024-03-25,2024-04-09,2024-04-15,21,15,1,0,synthetic
PCL-5C0FC331,PRJ-029,Survey/Parcel Mapping,1,2024-04-15,2024-05-15,2024-05-09,24,30,0,0,synthetic
PCL-5C0FC331,PRJ-029,Ownership Verification,2,2024-05-09,2024-06-23,2024-09-27,141,45,1,0,synthetic
PCL-5C0FC331,PRJ-029,Notification,3,2024-09-27,2024-10-17,,339,20,1,1,synthetic
PCL-AE5ECD09,PRJ-029,Land Identification,0,2024-02-07,2024-02-22,2024-02-20,13,15,0,0,synthetic
PCL-AE5ECD09,PRJ-029,Survey/Parcel Mapping,1,2024-02-20,2024-03-21,2024-03-20,29,30,0,0,synthetic
PCL-AE5ECD09,PRJ-029,Ownership Verification,2,2024-03-20,2024-05-04,2024-07-04,106,45,1,0,synthetic
PCL-AE5ECD09,PRJ-029,Notification,3,2024-07-04,2024-07-24,2024-07-21,17,20,0,0,synthetic
PCL-AE5ECD09,PRJ-029,Objections/Hearings,4,2024-07-21,2024-08-20,2024-08-10,20,30,0,0,synthetic
PCL-AE5ECD09,PRJ-029,Compensation Assessment,5,2024-08-10,2024-09-19,2024-08-31,21,40,0,0,synthetic
PCL-AE5ECD09,PRJ-029,Compensation Disbursement,6,2024-08-31,2024-09-30,2024-10-04,34,30,1,0,synthetic
PCL-AE5ECD09,PRJ-029,Rehabilitation & Resettlement,7,2024-10-04,2024-12-03,2024-12-15,72,60,1,0,synthetic
PCL-AE5ECD09,PRJ-029,Possession,8,2024-12-15,2024-12-30,,260,15,1,1,synthetic
PCL-22141647,PRJ-029,Land Identification,0,2024-03-17,2024-04-01,2024-04-07,21,15,1,0,synthetic
PCL-22141647,PRJ-029,Survey/Parcel Mapping,1,2024-04-07,2024-05-07,2024-05-07,30,30,0,0,synthetic
PCL-22141647,PRJ-029,Ownership Verification,2,2024-05-07,2024-06-21,2024-07-25,79,45,1,0,synthetic
PCL-22141647,PRJ-029,Notification,3,2024-07-25,2024-08-14,2024-08-18,24,20,1,0,synthetic
PCL-22141647,PRJ-029,Objections/Hearings,4,2024-08-18,2024-09-17,2024-10-16,59,30,1,0,synthetic
PCL-22141647,PRJ-029,Compensation Assessment,5,2024-10-16,2024-11-25,2024-12-02,47,40,1,0,synthetic
PCL-22141647,PRJ-029,Compensation Disbursement,6,2024-12-02,2025-01-01,2025-01-28,57,30,1,0,synthetic
PCL-22141647,PRJ-029,Rehabilitation & Resettlement,7,2025-01-28,2025-03-29,2025-04-14,76,60,1,0,synthetic
PCL-22141647,PRJ-029,Possession,8,2025-04-14,2025-04-29,2025-05-04,20,15,1,0,synthetic
PCL-22141647,PRJ-029,Closure/Handover,9,2025-05-04,2025-05-14,,120,10,1,1,synthetic
PCL-C5BD4E57,PRJ-029,Land Identification,0,2024-03-15,2024-03-30,2024-03-29,14,15,0,0,synthetic
PCL-C5BD4E57,PRJ-029,Survey/Parcel Mapping,1,2024-03-29,2024-04-28,2024-04-20,22,30,0,0,synthetic
PCL-C5BD4E57,PRJ-029,Ownership Verification,2,2024-04-20,2024-06-04,2024-07-11,82,45,1,0,synthetic
PCL-C5BD4E57,PRJ-029,Notification,3,2024-07-11,2024-07-31,2024-07-30,19,20,0,0,synthetic
PCL-C5BD4E57,PRJ-029,Objections/Hearings,4,2024-07-30,2024-08-29,2024-08-28,29,30,0,0,synthetic
PCL-C5BD4E57,PRJ-029,Compensation Assessment,5,2024-08-28,2024-10-07,,369,40,1,1,synthetic
PCL-806B3334,PRJ-029,Land Identification,0,2024-01-05,2024-01-20,2024-01-30,25,15,1,0,synthetic
PCL-806B3334,PRJ-029,Survey/Parcel Mapping,1,2024-01-30,2024-02-29,2024-03-06,36,30,1,0,synthetic
PCL-806B3334,PRJ-029,Ownership Verification,2,2024-03-06,2024-04-20,2024-07-13,129,45,1,0,synthetic
PCL-806B3334,PRJ-029,Notification,3,2024-07-13,2024-08-02,2024-07-25,12,20,0,0,synthetic
PCL-806B3334,PRJ-029,Objections/Hearings,4,2024-07-25,2024-08-24,2024-09-11,48,30,1,0,synthetic
PCL-806B3334,PRJ-029,Compensation Assessment,5,2024-09-11,2024-10-21,2024-11-20,70,40,1,0,synthetic
PCL-806B3334,PRJ-029,Compensation Disbursement,6,2024-11-20,2024-12-20,2024-12-25,35,30,1,0,synthetic
PCL-806B3334,PRJ-029,Rehabilitation & Resettlement,7,2024-12-25,2025-02-23,2025-03-06,71,60,1,0,synthetic
PCL-806B3334,PRJ-029,Possession,8,2025-03-06,2025-03-21,2025-03-19,13,15,0,0,synthetic
PCL-806B3334,PRJ-029,Closure/Handover,9,2025-03-19,2025-03-29,,166,10,1,1,synthetic
PCL-C24478D9,PRJ-029,Land Identification,0,2024-01-08,2024-01-23,2024-01-19,11,15,0,0,synthetic
PCL-C24478D9,PRJ-029,Survey/Parcel Mapping,1,2024-01-19,2024-02-18,2024-02-11,23,30,0,0,synthetic
PCL-C24478D9,PRJ-029,Ownership Verification,2,2024-02-11,2024-03-27,2024-05-27,106,45,1,0,synthetic
PCL-C24478D9,PRJ-029,Notification,3,2024-05-27,2024-06-16,2024-06-19,23,20,1,0,synthetic
PCL-C24478D9,PRJ-029,Objections/Hearings,4,2024-06-19,2024-07-19,2024-08-03,45,30,1,0,synthetic
PCL-C24478D9,PRJ-029,Compensation Assessment,5,2024-08-03,2024-09-12,2024-09-09,37,40,0,0,synthetic
PCL-C24478D9,PRJ-029,Compensation Disbursement,6,2024-09-09,2024-10-09,,357,30,1,1,synthetic
PCL-21919AF2,PRJ-029,Land Identification,0,2024-02-18,2024-03-04,2024-03-02,13,15,0,0,synthetic
PCL-21919AF2,PRJ-029,Survey/Parcel Mapping,1,2024-03-02,2024-04-01,2024-04-10,39,30,1,0,synthetic
PCL-21919AF2,PRJ-029,Ownership Verification,2,2024-04-10,2024-05-25,,509,45,1,1,synthetic
PCL-A2C87787,PRJ-029,Land Identification,0,2024-02-02,2024-02-17,,577,15,1,1,synthetic
PCL-1A387FC9,PRJ-029,Land Identification,0,2024-02-29,2024-03-15,2024-03-18,18,15,1,0,synthetic
PCL-1A387FC9,PRJ-029,Survey/Parcel Mapping,1,2024-03-18,2024-04-17,2024-04-11,24,30,0,0,synthetic
PCL-1A387FC9,PRJ-029,Ownership Verification,2,2024-04-11,2024-05-26,2024-07-22,102,45,1,0,synthetic
PCL-1A387FC9,PRJ-029,Notification,3,2024-07-22,2024-08-11,2024-08-15,24,20,1,0,synthetic
PCL-1A387FC9,PRJ-029,Objections/Hearings,4,2024-08-15,2024-09-14,2024-09-11,27,30,0,0,synthetic
PCL-1A387FC9,PRJ-029,Compensation Assessment,5,2024-09-11,2024-10-21,2024-11-06,56,40,1,0,synthetic
PCL-1A387FC9,PRJ-029,Compensation Disbursement,6,2024-11-06,2024-12-06,,299,30,1,1,synthetic
PCL-9CAE7E6E,PRJ-029,Land Identification,0,2024-02-10,2024-02-25,2024-02-19,9,15,0,0,synthetic
PCL-9CAE7E6E,PRJ-029,Survey/Parcel Mapping,1,2024-02-19,2024-03-20,,560,30,1,1,synthetic
PCL-5F674BE6,PRJ-029,Land Identification,0,2024-02-26,2024-03-12,2024-03-04,7,15,0,0,synthetic
PCL-5F674BE6,PRJ-029,Survey/Parcel Mapping,1,2024-03-04,2024-04-03,2024-03-26,22,30,0,0,synthetic
PCL-5F674BE6,PRJ-029,Ownership Verification,2,2024-03-26,2024-05-10,2024-08-30,157,45,1,0,synthetic
PCL-5F674BE6,PRJ-029,Notification,3,2024-08-30,2024-09-19,2024-09-16,17,20,0,0,synthetic
PCL-5F674BE6,PRJ-029,Objections/Hearings,4,2024-09-16,2024-10-16,2024-10-09,23,30,0,0,synthetic
PCL-5F674BE6,PRJ-029,Compensation Assessment,5,2024-10-09,2024-11-18,,327,40,1,1,synthetic
PCL-9A0EB1D7,PRJ-029,Land Identification,0,2024-03-26,2024-04-10,2024-04-06,11,15,0,0,synthetic
PCL-9A0EB1D7,PRJ-029,Survey/Parcel Mapping,1,2024-04-06,2024-05-06,2024-05-03,27,30,0,0,synthetic
PCL-9A0EB1D7,PRJ-029,Ownership Verification,2,2024-05-03,2024-06-17,,486,45,1,1,synthetic
PCL-8B117CCE,PRJ-029,Land Identification,0,2024-03-22,2024-04-06,2024-04-07,16,15,1,0,synthetic
PCL-8B117CCE,PRJ-029,Survey/Parcel Mapping,1,2024-04-07,2024-05-07,2024-05-04,27,30,0,0,synthetic
